"Sample IDs","Tissue","Dilutions","MPR","MS","TtT","RAF","Assay"
"P",NA,-3,10.280442804428,4.66666666666667,7.09083333333333,0.141027147725937,"Nano-QuIC"
"B-146","RAMALT",-2,8.86993603411514,3.00497506666667,16.7395833333333,0.059738643434972,"Nano-QuIC"
"1945","RAMALT",-2,10.6061776061776,4.4607464,12.2630718954248,0.081545636242505,"Nano-QuIC"
"B-112","RAMALT",-2,10.2919540229885,2.20076666666667,25.7857142857143,0.0387811634349031,"Nano-QuIC"
"B-121","RAMALT",-2,2.69807280513919,2.22127066666667,30.3809523809524,0.0329153605015674,"Nano-QuIC"
"B-166","RAMALT",-2,10.7331975560081,3.77460973333333,14.2868217054264,0.069994574064026,"Nano-QuIC"
"1901","RAMALT",-2,12.4988913525499,2.98891346666667,20.7672413793103,0.0481527604815276,"Nano-QuIC"
"1941","RAMALT",-2,11.5665137614679,3.4495412,17.6704545454545,0.0565916398713826,"Nano-QuIC"
"1944","RAMALT",-2,11.1422845691383,3.84235133333333,9.14949748743719,0.109295619936839,"Nano-QuIC"
"Y-18","RAMALT",-2,8.44351464435147,2.10878653333333,21.4677419354839,0.0465815176558978,"Nano-QuIC"
"B-167","RAMALT",-2,6.91106290672451,2.26174933333333,27.8636363636364,0.0358890701468189,"Nano-QuIC"
"B-227","RAMALT",-2,12.9504132231405,5.39393933333333,26.4821428571429,0.0377612946729602,"Nano-QuIC"
"P",NA,-3,8.16192170818505,4.5978648,7.54235727440147,0.13258454401172,"Nano-QuIC"
"B-146","RAMALT",-2,8.54526315789474,2.33543853333333,12.5888554216867,0.0794353391554014,"Nano-QuIC"
"1945","RAMALT",-2,10.6143410852713,3.92764853333333,13.7390350877193,0.0727853152434158,"Nano-QuIC"
"B-112","RAMALT",-2,2.79009433962264,2.35849066666667,24.65625,0.0405576679340938,"Nano-QuIC"
"B-121","RAMALT",-2,3.91925465838509,2.17253333333333,28.23,0.0354233085370174,"Nano-QuIC"
"B-166","RAMALT",-2,10.3822937625755,2.37692826666667,16.609375,0.0602069614299153,"Nano-QuIC"
"1901","RAMALT",-2,5.52391799544419,2.235384,25.22,0.0396510705789056,"Nano-QuIC"
"1941","RAMALT",-2,9.274231678487,2.405044,19.7983870967742,0.0505091649694501,"Nano-QuIC"
"1944","RAMALT",-2,12.501968503937,2.30446186666667,17.0375,0.0586940572267058,"Nano-QuIC"
"Y-18","RAMALT",-2,2.80421052631579,2.13614,31.6911764705882,0.031554524361949,"Nano-QuIC"
"B-167","RAMALT",-2,6.1932059447983,2.22222266666667,28.4666666666667,0.0351288056206089,"Nano-QuIC"
"B-227","RAMALT",-2,10.6961770623742,3.444668,29.75,0.0336134453781513,"Nano-QuIC"
"P",NA,-3,7.96539162112933,4.17243466666667,6.01482213438735,0.166255955314605,"Nano-QuIC"
"B-146","RAMALT",-2,8.68152866242038,2.2505308,12.8776223776224,0.0776540863426554,"Nano-QuIC"
"1945","RAMALT",-2,11.0297619047619,4.1111112,12.6648550724638,0.078958661135746,"Nano-QuIC"
"B-112","RAMALT",-2,4.7112676056338,2.28482,23.7222222222222,0.0421545667447307,"Nano-QuIC"
"B-121","RAMALT",-2,9.3172268907563,2.15406133333333,26.375,0.037914691943128,"Nano-QuIC"
"B-166","RAMALT",-2,8.55489021956088,2.62142386666667,23.75,0.0421052631578947,"Nano-QuIC"
"1901","RAMALT",-2,2.76869158878505,2.186916,24.4166666666667,0.0409556313993174,"Nano-QuIC"
"1941","RAMALT",-2,11.2027334851936,3.3591496,17.301724137931,0.0577977080219233,"Nano-QuIC"
"1944","RAMALT",-2,12.3489278752437,2.2664068,17.0735294117647,0.0585701981050818,"Nano-QuIC"
"Y-18","RAMALT",-2,2.76595744680851,2.102128,30.7142857142857,0.0325581395348837,"Nano-QuIC"
"B-167","RAMALT",-2,3.01918976545842,2.228856,28.55,0.0350262697022767,"Nano-QuIC"
"B-227","RAMALT",-2,10.5975855130785,2.91079813333333,30.9021739130435,0.0323601829053816,"Nano-QuIC"
"P",NA,-3,9.94444444444444,4.46990733333333,6.38134328358209,0.156706817916033,"Nano-QuIC"
"B-146","RAMALT",-2,9.08067940552017,2.2477,11.5107142857143,0.0868755817561278,"Nano-QuIC"
"1945","RAMALT",-2,10.9372549019608,3.87973853333333,15.1438679245283,0.066033328142034,"Nano-QuIC"
"B-112","RAMALT",-2,2.7129840546697,2.15945333333333,26.4210526315789,0.0378486055776892,"Nano-QuIC"
"B-121","RAMALT",-2,3.15843621399177,2.10150933333333,30.15625,0.033160621761658,"Nano-QuIC"
"B-166","RAMALT",-2,14.7326530612245,2.9959184,15.9402173913043,0.0627344016365496,"Nano-QuIC"
"1901","RAMALT",-2,2.71428571428571,2.059524,28.3214285714286,0.0353089533417402,"Nano-QuIC"
"1941","RAMALT",-2,10.5864485981308,2.19626133333333,20.7,0.0483091787439614,"Nano-QuIC"
"1944","RAMALT",-2,12.636546184739,2.95850066666667,15.1401515151515,0.0660495371528646,"Nano-QuIC"
"Y-18","RAMALT",-2,6.83651804670913,2.01273866666667,20.468085106383,0.0488565488565489,"Nano-QuIC"
"B-167","RAMALT",-2,5.07838983050847,2.14971733333333,29.0625,0.0344086021505376,"Nano-QuIC"
"B-227","RAMALT",-2,10.6770833333333,2.39722226666667,29.25,0.0341880341880342,"Nano-QuIC"
"N",NA,-3,2.36245353159851,1.682776,20.4679487179487,0.048856874412778,"Nano-QuIC"
"B-146","RAMALT",-3,11.4358452138493,3.63068573333333,6.59698275862069,0.151584449526299,"Nano-QuIC"
"1945","RAMALT",-3,12.6851851851852,4.340192,7.13322368421053,0.140189070786258,"Nano-QuIC"
"B-112","RAMALT",-3,10.4326530612245,3.94557813333333,10.2757731958763,0.0973162779031854,"Nano-QuIC"
"B-121","RAMALT",-3,10.2326043737575,4.14314106666667,9.34468085106383,0.107012750455373,"Nano-QuIC"
"B-166","RAMALT",-3,10.0868725868726,3.74774773333333,8.47183098591549,0.118038237738986,"Nano-QuIC"
"1901","RAMALT",-3,11.155737704918,3.77049173333333,8.32014388489209,0.120190229139645,"Nano-QuIC"
"1941","RAMALT",-3,10.1265060240964,3.77242306666667,9.24462365591398,0.108170979936028,"Nano-QuIC"
"1944","RAMALT",-3,10.3346228239845,4.10058026666667,7.61702127659574,0.131284916201117,"Nano-QuIC"
"Y-18","RAMALT",-3,10.3478260869565,3.541502,9.4076354679803,0.106296635685299,"Nano-QuIC"
"B-167","RAMALT",-3,10.5373737373737,4.15892253333333,10.0260416666667,0.0997402597402597,"Nano-QuIC"
"B-227","RAMALT",-3,2.95744680851064,1.58607333333333,19.5,0.0512820512820513,"Nano-QuIC"
"N",NA,-3,2.40566037735849,1.421384,18.5263157894737,0.0539772727272727,"Nano-QuIC"
"B-146","RAMALT",-3,13.9166666666667,4.53658533333333,8.58699324324324,0.116455198190223,"Nano-QuIC"
"1945","RAMALT",-3,10.4163346613546,3.95750333333333,8.35405405405405,0.119702361695244,"Nano-QuIC"
"B-112","RAMALT",-3,10.8181818181818,4.7488216,7.88526912181303,0.126818753368062,"Nano-QuIC"
"B-121","RAMALT",-3,10.0153256704981,3.4048532,10.3939075630252,0.0962102071753411,"Nano-QuIC"
"B-166","RAMALT",-3,10.9009900990099,4.24554453333333,8.46621621621622,0.118116520351157,"Nano-QuIC"
"1901","RAMALT",-3,9.78793774319066,4.3346304,9.62755102040816,0.10386857445681,"Nano-QuIC"
"1941","RAMALT",-3,10.4880952380952,4.02910053333333,9.09788732394366,0.109915628144593,"Nano-QuIC"
"1944","RAMALT",-3,9.72075471698113,3.93962266666667,9.08333333333333,0.110091743119266,"Nano-QuIC"
"Y-18","RAMALT",-3,10.5108055009823,4.2226588,9.98201438848921,0.10018018018018,"Nano-QuIC"
"B-167","RAMALT",-3,9.35037878787879,4.27525253333333,10.2689473684211,0.0973809645840808,"Nano-QuIC"
"B-227","RAMALT",-3,2.74468085106383,1.56802,21.7954545454545,0.045881126173097,"Nano-QuIC"
"N",NA,-3,2.30313588850174,1.52380933333333,22.9711538461538,0.0435328589367936,"Nano-QuIC"
"B-146","RAMALT",-3,10.8225806451613,4.76075266666667,8.87244897959184,0.112708453133985,"Nano-QuIC"
"1945","RAMALT",-3,11.0208333333333,4.33611106666667,9.30034324942792,0.107522913206619,"Nano-QuIC"
"B-112","RAMALT",-3,11.9292929292929,4.91582493333333,9.66382978723404,0.103478643769265,"Nano-QuIC"
"B-121","RAMALT",-3,11.6127167630058,3.92292866666667,9.21929824561403,0.108468125594672,"Nano-QuIC"
"B-166","RAMALT",-3,10.4285714285714,4.23166026666667,9.1875,0.108843537414966,"Nano-QuIC"
"1901","RAMALT",-3,11.580121703854,4.96822186666667,9.57802547770701,0.104405652535328,"Nano-QuIC"
"1941","RAMALT",-3,10.6838966202783,4.57521533333333,9.26776649746193,0.107900862659181,"Nano-QuIC"
"1944","RAMALT",-3,10.8615384615385,4.63589746666667,7.88475177304965,0.126827074432201,"Nano-QuIC"
"Y-18","RAMALT",-3,9.93675889328063,4.18181826666667,9.9537037037037,0.10046511627907,"Nano-QuIC"
"B-167","RAMALT",-3,9.32748538011696,3.80766733333333,10.3031358885017,0.0970578288806223,"Nano-QuIC"
"B-227","RAMALT",-3,2.89147286821705,1.47545186666667,19.8870967741935,0.0502838605028386,"Nano-QuIC"
"N",NA,-3,2.20277296360485,1.374928,25.0576923076923,0.0399079048349962,"Nano-QuIC"
"B-146","RAMALT",-3,11.1124744376278,4.71710973333333,9.29173693086003,0.107622504537205,"Nano-QuIC"
"1945","RAMALT",-3,11.2337398373984,3.8807588,9.82375,0.10179412138949,"Nano-QuIC"
"B-112","RAMALT",-3,11.5501022494888,4.275392,9.40811965811966,0.106291165114695,"Nano-QuIC"
"B-121","RAMALT",-3,8.75,3.94010413333333,10.843487394958,0.0922212535115761,"Nano-QuIC"
"B-166","RAMALT",-3,11.35625,4.3944444,8.14398734177215,0.122789974742569,"Nano-QuIC"
"1901","RAMALT",-3,11.0843373493976,3.69210173333333,10.3247422680412,0.0968547179231153,"Nano-QuIC"
"1941","RAMALT",-3,9.60588235294118,3.66274506666667,9.33176943699732,0.107160813043166,"Nano-QuIC"
"1944","RAMALT",-3,10.1581027667984,4.44795786666667,8.43274111675127,0.118585402558315,"Nano-QuIC"
"Y-18","RAMALT",-3,10.088,4.33866666666667,8.54967602591793,0.116963496273841,"Nano-QuIC"
"B-167","RAMALT",-3,9.85992217898833,4.4020752,10.8089028776978,0.092516327634261,"Nano-QuIC"
"B-227","RAMALT",-3,2.83111954459203,1.356104,19.9510869565217,0.0501225824026151,"Nano-QuIC"
"P",NA,-3,9.32428765264586,4.3744912,7.83136482939633,0.127691663175534,"Nano-QuIC"
"1904","RAMALT",-2,9.17310443490701,2.67048173333333,21.5363321799308,0.0464331619537275,"Nano-QuIC"
"1943","RAMALT",-2,3,2.26157466666667,26.1833333333333,0.0381922342457034,"Nano-QuIC"
"O-39","RAMALT",-2,10.0685805422648,3.57044133333333,8.95911949685535,0.111618111618112,"Nano-QuIC"
"1942","RPLN",-2,12.5230125523013,4.1450488,13.5123626373626,0.0740063027345736,"Nano-QuIC"
"B-146","RPLN",-2,9.1830985915493,2.6937924,14.235119047619,0.0702487978256325,"Nano-QuIC"
"1945","RPLN",-2,9.70412517780939,3.27358933333333,9.42592592592593,0.106090373280943,"Nano-QuIC"
"B-112","RPLN",-2,8.82743362831858,3.6637168,12.3308510638298,0.0810974031576223,"Nano-QuIC"
"B-121","RPLN",-2,8.64234620886981,3.79971386666667,13.5755813953488,0.073661670235546,"Nano-QuIC"
"B-166","RPLN",-2,16.3391053391053,13.0639730666667,11.0627272727273,0.0903936231407675,"Nano-QuIC"
"1901","RPLN",-2,10.5474006116208,4.7135576,10.7942307692308,0.0926420808836629,"Nano-QuIC"
"1941","RPLN",-2,10.2212389380531,3.6361848,10.9435483870968,0.0913780397936625,"Nano-QuIC"
"P",NA,-3,9.13854595336077,3.59579333333333,8.38291666666667,0.119290223172126,"Nano-QuIC"
"1904","RAMALT",-2,8.24011299435028,2.51224106666667,12.5804195804196,0.0794886047804336,"Nano-QuIC"
"1943","RAMALT",-2,2.84364261168385,2.490264,25,0.04,"Nano-QuIC"
"O-39","RAMALT",-2,9.25356576862124,3.03645013333333,7.19369369369369,0.139010644959299,"Nano-QuIC"
"1942","RPLN",-2,9.08378378378378,2.4144144,8.90972222222222,0.112236944660951,"Nano-QuIC"
"B-146","RPLN",-2,8.83513097072419,1.77092933333333,15.3467741935484,0.0651602732527588,"Nano-QuIC"
"1945","RPLN",-2,9.93892045454546,4.8257576,8.7734375,0.113980409617097,"Nano-QuIC"
"B-112","RPLN",-2,8.94176136363636,4.46780306666667,10.8266369047619,0.092364785925366,"Nano-QuIC"
"B-121","RPLN",-2,12.2605729877217,6.89586186666667,11.3864864864865,0.0878234037502967,"Nano-QuIC"
"B-166","RPLN",-2,14.7635605006954,13.9304589333333,9.43,0.106044538706257,"Nano-QuIC"
"1901","RPLN",-2,6.23988439306358,1.626204,18.1203703703704,0.055186509964231,"Nano-QuIC"
"1941","RPLN",-2,6.27809798270893,2.27281466666667,9.35928143712575,0.106845809341011,"Nano-QuIC"
"P",NA,-3,8.83510638297872,3.49113466666667,8.00229357798165,0.124964173115506,"Nano-QuIC"
"1904","RAMALT",-2,7.90987124463519,2.1592752,22.6071428571429,0.0442338072669826,"Nano-QuIC"
"1943","RAMALT",-2,2.76470588235294,2.42214533333333,24,0.0416666666666667,"Nano-QuIC"
"O-39","RAMALT",-2,9.4258064516129,4.01075266666667,8.80080213903743,0.11362600638007,"Nano-QuIC"
"1942","RPLN",-2,7.32863187588152,1.66807733333333,12.7172619047619,0.0786332787268898,"Nano-QuIC"
"B-146","RPLN",-2,10.5911251980983,2.26307453333333,12.9266304347826,0.077359680470885,"Nano-QuIC"
"1945","RPLN",-2,8.73033707865168,4.45505626666667,9.78510638297872,0.10219612959339,"Nano-QuIC"
"B-112","RPLN",-2,11.1085164835165,7.57142853333333,9.19213973799127,0.108788598574822,"Nano-QuIC"
"B-121","RPLN",-2,12.8290013679891,7.5585956,10.3284050179211,0.0968203704507006,"Nano-QuIC"
"B-166","RPLN",-2,16.8395061728395,16.0585277333333,7.92277070063694,0.126218470505477,"Nano-QuIC"
"1901","RPLN",-2,2.64139941690962,1.55685066666667,25.9615384615385,0.0385185185185185,"Nano-QuIC"
"1941","RPLN",-2,7.46524822695035,2.2846336,9.82818532818533,0.10174818306816,"Nano-QuIC"
"P",NA,-3,7.64238410596027,3.4860928,9.06474820143885,0.11031746031746,"Nano-QuIC"
"1904","RAMALT",-2,9.10413694721826,2.1949596,11.47,0.0871839581517001,"Nano-QuIC"
"1943","RAMALT",-2,2.78438030560272,2.43350266666667,25.4230769230769,0.0393343419062027,"Nano-QuIC"
"O-39","RAMALT",-2,9.96590909090909,3.28571426666667,10.7747524752475,0.0928095566276131,"Nano-QuIC"
"1942","RPLN",-2,8.81893004115226,1.60036533333333,6.93090452261307,0.144281312307413,"Nano-QuIC"
"B-146","RPLN",-2,5.74173228346457,1.78267733333333,23.3097826086957,0.0429004429937048,"Nano-QuIC"
"1945","RPLN",-2,8.28755364806867,4.92894613333333,9.12429378531074,0.109597523219814,"Nano-QuIC"
"B-112","RPLN",-2,12.1073446327684,8.39359693333333,9.21955719557196,0.108465079047428,"Nano-QuIC"
"B-121","RPLN",-2,5.40326975476839,1.55676666666667,11.2676056338028,0.08875,"Nano-QuIC"
"B-166","RPLN",-2,10.0720108695652,7.17028986666667,8.25238853503185,0.121177038109021,"Nano-QuIC"
"1901","RPLN",-2,8.13276836158192,1.86817333333333,25.7403846153846,0.038849458348898,"Nano-QuIC"
"1941","RPLN",-2,7.20341394025605,2.50924613333333,9.14915254237288,0.109299740644683,"Nano-QuIC"
"N",NA,-3,2.27080394922426,1.44992933333333,22.9909090909091,0.0434954527481218,"Nano-QuIC"
"1904","RAMALT",-3,8.22857142857143,4.46716786666667,7.01824212271973,0.142485822306238,"Nano-QuIC"
"1943","RAMALT",-3,7.96987087517934,4.11860346666667,8.06346749226006,0.12401612593588,"Nano-QuIC"
"O-39","RAMALT",-3,10.6432748538012,3.69980506666667,7.57364341085271,0.132036847492323,"Nano-QuIC"
"1942","RPLN",-3,9.17806267806268,2.91737893333333,8.21764705882353,0.121689334287759,"Nano-QuIC"
"B-146","RPLN",-3,11.0936599423631,3.15081653333333,8.84760705289673,0.113024911032028,"Nano-QuIC"
"1945","RPLN",-3,7.58561151079137,3.43213426666667,8.6836917562724,0.115158394386544,"Nano-QuIC"
"B-112","RPLN",-3,9.58414464534075,3.60500693333333,8.75,0.114285714285714,"Nano-QuIC"
"B-121","RPLN",-3,7.13559322033898,3.06214693333333,9.8823155216285,0.101190859349855,"Nano-QuIC"
"B-166","RPLN",-3,7.31930333817126,3.1233672,10.0787401574803,0.09921875,"Nano-QuIC"
"1901","RPLN",-3,9.5606936416185,2.6512524,13.4621710526316,0.074282223579719,"Nano-QuIC"
"1941","RPLN",-3,10.4353640416048,3.71669133333333,8.24183673469388,0.121332177788783,"Nano-QuIC"
"N",NA,-3,2.09907529722589,1.204756,32.09,0.0311623558741041,"Nano-QuIC"
"1904","RAMALT",-3,11.4,3.76140346666667,7.59375,0.131687242798354,"Nano-QuIC"
"1943","RAMALT",-3,10.0786026200873,3.62348373333333,8.91688481675393,0.112146788990826,"Nano-QuIC"
"O-39","RAMALT",-3,9.30070921985816,2.98061466666667,8.61465324384787,0.116081282866974,"Nano-QuIC"
"1942","RPLN",-3,8.70735090152566,3.19926026666667,9.20253164556962,0.108665749656121,"Nano-QuIC"
"B-146","RPLN",-3,9.24528301886792,2.97242373333333,8.91292134831461,0.112196659312953,"Nano-QuIC"
"1945","RPLN",-3,9.10422535211268,3.87793426666667,8.29245283018868,0.120591581342435,"Nano-QuIC"
"B-112","RPLN",-3,9.7266081871345,3.18713453333333,10.163680781759,0.0983895521192212,"Nano-QuIC"
"B-121","RPLN",-3,8.62690707350901,3.08090613333333,10.3205,0.0968945303037644,"Nano-QuIC"
"B-166","RPLN",-3,11.2225519287834,3.57270026666667,8.76614987080103,0.114075165806927,"Nano-QuIC"
"1901","RPLN",-3,9.19726858877086,2.79817906666667,14.287109375,0.0699931647300068,"Nano-QuIC"
"1941","RPLN",-3,9.92272727272727,3.65454546666667,8.26904761904762,0.12093291102793,"Nano-QuIC"
"N",NA,-3,2.24631860776439,1.370816,26.84375,0.0372526193247963,"Nano-QuIC"
"1904","RAMALT",-3,10.040520984081,3.16256626666667,8.67587601078167,0.11526213592233,"Nano-QuIC"
"1943","RAMALT",-3,9.67168262653899,3.90697666666667,8.76953125,0.114031180400891,"Nano-QuIC"
"O-39","RAMALT",-3,9.1742209631728,3.99811133333333,7.82167832167832,0.127849798837729,"Nano-QuIC"
"1942","RPLN",-3,9.61171662125341,3.85104453333333,8.45436507936508,0.118282093405304,"Nano-QuIC"
"B-146","RPLN",-3,9.55397727272727,3.29545453333333,9.67857142857143,0.103321033210332,"Nano-QuIC"
"1945","RPLN",-3,9.3958904109589,3.3242008,8.46266233766234,0.118166123153654,"Nano-QuIC"
"B-112","RPLN",-3,9.26008344923505,3.02828,9.21788990825688,0.108484697685992,"Nano-QuIC"
"B-121","RPLN",-3,9.18194842406877,3.3600764,10.8650234741784,0.0920384573836016,"Nano-QuIC"
"B-166","RPLN",-3,7.45353675450763,3.38418866666667,9.46581769436997,0.105643276924166,"Nano-QuIC"
"1901","RPLN",-3,9.74135338345865,3.16791973333333,12.8348540145985,0.0779128456671643,"Nano-QuIC"
"1941","RPLN",-3,9.85542168674699,3.08835346666667,7.79582366589327,0.12827380952381,"Nano-QuIC"
"N",NA,-3,2.16216216216216,1.17889333333333,30.9814814814815,0.0322773460848775,"Nano-QuIC"
"1904","RAMALT",-3,8.44744318181818,4.1723484,7.9051948051948,0.126499096435025,"Nano-QuIC"
"1943","RAMALT",-3,9.93880389429764,4.0853036,9.35619469026549,0.106881059352093,"Nano-QuIC"
"O-39","RAMALT",-3,9.65116279069767,3.5968992,8.62735849056604,0.115910333515582,"Nano-QuIC"
"1942","RPLN",-3,9.69390581717452,3.78024013333333,8.61316397228637,0.11610135406891,"Nano-QuIC"
"B-146","RPLN",-3,8.16571428571429,3.09142853333333,11.186,0.0893974611121044,"Nano-QuIC"
"1945","RPLN",-3,9.43342776203966,2.89707266666667,9.27114427860696,0.107861550845184,"Nano-QuIC"
"B-112","RPLN",-3,9.18207681365576,3.33807493333333,10.1478758169935,0.0985427904355527,"Nano-QuIC"
"B-121","RPLN",-3,9.09708737864078,2.78687,10.6369778869779,0.0940116648380204,"Nano-QuIC"
"B-166","RPLN",-3,9.57879656160458,3.68290346666667,8.99080267558528,0.11122477448154,"Nano-QuIC"
"1901","RPLN",-3,9.74480712166172,3.43026706666667,13.5265486725664,0.0739286882564606,"Nano-QuIC"
"1941","RPLN",-3,9.82258064516129,4.21114373333333,9.01421800947867,0.110935856992639,"Nano-QuIC"
"P",NA,-3,10.6103500761035,4.04464733333333,7.29478609625668,0.137084211490882,"Nano-QuIC"
"1944","RPLN",-2,13.7021276595745,3.9672668,13.0101156069364,0.0768632677996223,"Nano-QuIC"
"Y-18","RPLN",-2,8.4789644012945,2.07767,16.788,0.0595663569216107,"Nano-QuIC"
"1905","RPLN",-2,12.2290322580645,3.65806453333333,12.5173841059603,0.0798888962370214,"Nano-QuIC"
"B-167","RPLN",-2,11.9424920127796,3.1650692,17.0068493150685,0.0587998389045509,"Nano-QuIC"
"B-227","RPLN",-2,9.11327433628319,2.83421826666667,21.375,0.0467836257309941,"Nano-QuIC"
"1904","RPLN",-2,11.5314091680815,2.10073573333333,12.625,0.0792079207920792,"Nano-QuIC"
"1943","RPLN",-2,8.36594202898551,1.57729466666667,10.9274193548387,0.0915129151291513,"Nano-QuIC"
"O-39","RPLN",-2,12.4651600753296,5.45637173333333,9.46969696969697,0.1056,"Nano-QuIC"
"P",NA,-3,7.6671490593343,3.577424,7.4569209039548,0.13410360829624,"Nano-QuIC"
"1944","RPLN",-2,12.46875,3.65873026666667,12.1037946428571,0.0826187183033656,"Nano-QuIC"
"Y-18","RPLN",-2,15.6588419405321,4.9660928,14.9737762237762,0.0667834208990076,"Nano-QuIC"
"1905","RPLN",-2,11.0695915279879,3.80231973333333,11.7660349854227,0.0849903983150592,"Nano-QuIC"
"B-167","RPLN",-2,11.672,3.14666666666667,14.7197802197802,0.0679357969391564,"Nano-QuIC"
"B-227","RPLN",-2,8.65641025641026,1.56125333333333,22.75,0.043956043956044,"Nano-QuIC"
"1904","RPLN",-2,9.81512605042017,1.81960786666667,10.5045454545455,0.0951968844655993,"Nano-QuIC"
"1943","RPLN",-2,2.73392857142857,1.65476133333333,29.125,0.0343347639484979,"Nano-QuIC"
"O-39","RPLN",-2,12.8589285714286,4.9,9.40789473684211,0.106293706293706,"Nano-QuIC"
"P",NA,-3,9.57327586206897,3.67816093333333,8.1827731092437,0.122207958921694,"Nano-QuIC"
"1944","RPLN",-2,13.1263823064771,3.8272776,10.7311643835616,0.093186532631243,"Nano-QuIC"
"Y-18","RPLN",-2,2.89540412044374,2.19545733333333,27.6458333333333,0.0361718161266014,"Nano-QuIC"
"1905","RPLN",-2,10.6421875,4.02708333333333,11.2891949152542,0.0885802758750117,"Nano-QuIC"
"B-167","RPLN",-2,11.6037151702786,3.1083592,13.9469178082192,0.0717004297114794,"Nano-QuIC"
"B-227","RPLN",-2,8.46017699115044,1.70383466666667,21.2934782608696,0.0469627360898418,"Nano-QuIC"
"1904","RPLN",-2,12.3791946308725,3.57494413333333,12.5746268656716,0.0795252225519288,"Nano-QuIC"
"1943","RPLN",-2,2.81705150976909,1.63884,28.241935483871,0.0354083380925186,"Nano-QuIC"
"O-39","RPLN",-2,11.9032258064516,4.2437276,9.53125,0.104918032786885,"Nano-QuIC"
"P",NA,-3,8.79800853485064,3.6036036,7.81160572337043,0.128014653505648,"Nano-QuIC"
"1944","RPLN",-2,14.0330188679245,5.66666666666667,11.7989130434783,0.0847535697835099,"Nano-QuIC"
"Y-18","RPLN",-2,8.28483920367534,1.63757066666667,17.2103174603175,0.0581046806548305,"Nano-QuIC"
"1905","RPLN",-2,10.4021909233177,4.22117893333333,11.0405701754386,0.0905750322772867,"Nano-QuIC"
"B-167","RPLN",-2,11.5414110429448,2.95092026666667,15.6696428571429,0.0638176638176638,"Nano-QuIC"
"B-227","RPLN",-2,5.83219178082192,1.60958933333333,22.88,0.0437062937062937,"Nano-QuIC"
"1904","RPLN",-2,11.0565428109855,3.274098,10.1259259259259,0.0987564008778347,"Nano-QuIC"
"1943","RPLN",-2,4.06749555950266,1.612788,30.1428571428571,0.033175355450237,"Nano-QuIC"
"O-39","RPLN",-2,13.8584392014519,4.48396853333333,10.3529411764706,0.0965909090909091,"Nano-QuIC"
"N",NA,-3,2.72941176470588,1.4,23.2222222222222,0.0430622009569378,"Nano-QuIC"
"1944","RPLN",-3,8.65912762520194,3.97630586666667,6.80957446808511,0.146852054366505,"Nano-QuIC"
"Y-18","RPLN",-3,12.4710743801653,3.72672173333333,7.64326923076923,0.130834067178261,"Nano-QuIC"
"1905","RPLN",-3,12.1503267973856,3.66666666666667,5.58545454545455,0.179036458333333,"Nano-QuIC"
"B-167","RPLN",-3,9.42356687898089,4.22293,6.59758364312268,0.151570643752641,"Nano-QuIC"
"B-227","RPLN",-3,3.38512396694215,1.529476,15.7090909090909,0.0636574074074074,"Nano-QuIC"
"1904","RPLN",-3,11.5660377358491,3.73241853333333,7.42578125,0.134665965281431,"Nano-QuIC"
"1943","RPLN",-3,11.4481605351171,3.8394648,7.50679012345679,0.133212729216347,"Nano-QuIC"
"O-39","RPLN",-3,11.0442930153322,3.8841568,7.82658450704225,0.127769654707007,"Nano-QuIC"
"N",NA,-3,2.65606936416185,1.3237,19.7232142857143,0.050701674966048,"Nano-QuIC"
"1944","RPLN",-3,11.5505617977528,4.4280364,6.89832089552239,0.144962812711291,"Nano-QuIC"
"Y-18","RPLN",-3,13.0758064516129,3.07957,9.93069306930693,0.100697906281157,"Nano-QuIC"
"1905","RPLN",-3,10.0901898734177,3.95569613333333,7.1525641025641,0.139810001792436,"Nano-QuIC"
"B-167","RPLN",-3,11.4546875,3.9,8.1728624535316,0.122356151921765,"Nano-QuIC"
"B-227","RPLN",-3,3.08319738988581,1.36596,18.1764705882353,0.0550161812297735,"Nano-QuIC"
"1904","RPLN",-3,10.7651757188498,3.9233228,7.78023598820059,0.128530805687204,"Nano-QuIC"
"1943","RPLN",-3,11.7783333333333,4.0888888,8.67011278195489,0.115338753387534,"Nano-QuIC"
"O-39","RPLN",-3,9.38593481989708,4.098342,7.03846153846154,0.14207650273224,"Nano-QuIC"
"N",NA,-3,2.65676077265973,1.317484,24.1621621621622,0.0413870246085011,"Nano-QuIC"
"1944","RPLN",-3,11.1414309484193,5.31558506666667,6.60812356979405,0.151328889273656,"Nano-QuIC"
"Y-18","RPLN",-3,9.5142378559464,3.6649916,10.2648698884758,0.0974196468990493,"Nano-QuIC"
"1905","RPLN",-3,11.1551155115512,3.73817373333333,6.545,0.152788388082506,"Nano-QuIC"
"B-167","RPLN",-3,11.9486356340289,3.59764573333333,8.46230158730159,0.118171160609613,"Nano-QuIC"
"B-227","RPLN",-3,3.1227495908347,1.55155466666667,19.4928571428571,0.0513008427995603,"Nano-QuIC"
"1904","RPLN",-3,11.4189852700491,4.2073104,9.46618357487923,0.105639193671855,"Nano-QuIC"
"1943","RPLN",-3,11.6220338983051,3.89830506666667,8.54928571428571,0.11696883616008,"Nano-QuIC"
"O-39","RPLN",-3,11.6243567753002,3.93596346666667,7.00899742930591,0.142673757564643,"Nano-QuIC"
"N",NA,-3,2.58635703918723,1.17852,24.0901162790698,0.0415108000482684,"Nano-QuIC"
